,id,tweet,label
818,1222203695254757381,"For years, Bill Gates been warning about the mother of all wars i.e Biological Warfare yet it isn't taken seriously. People's been worried about the nuclear war, little did they know what biological war is capable of. First Ebola and now #Coronavirus

https://t.co/rc3UmlyiX9",fake
819,1235264184956440576,RT @jollyyyyyyyy: If you danced in the boom boom room at sky you are immune to the Corona virus,fake
820,1235632497901240320,"Coronavirus can be killed with disinfectant but beware high-touch surfaces, new research from Singapore shows https://t.co/kElKxy4kk5 via @scmpnews",fake
821,1224583614081441792,"Weed maybe a cure for the coronavirus 

They should give it a try.",fake
822,1268994078756286466,RT @HelenBranswell: Wondering where things stand with development of #Covid19 vaccines? @WHO's latest update shows 133 vaccines are in deve…,fake
823,1220919853298737153,"SARS took 8 months to overcome, virologists predict 2019-nCov will be worse in infected population perhaps by 10x so be prepared for this to hang over the market for awhile. Even the vaccine under development now will take months according to $NVAX $DJI $SPX $COMPX $DIA $SPY $QQQ",fake
824,1223620797727723520,A Pro-Trump Blog Doxed A Chinese Scientist It Falsely Accused Of Creating The Coronavirus As A Bioweapon | Via BuzzFeed https://t.co/PylZUX3P13,fake
825,1234926999501705218,Black people immune to the #coronavirus,fake
826,1243548154429046787,RT @frankiemacd: Me saying Coronavirus Vaccine https://t.co/om6uB16dsc,fake
827,1224451791036616704,"@jenniferatntd What in the actual hell did I just see!
Not trolling, like seriously.

#coronavirus 
#china
#WuhanCoronavirus #WuhanChina #WuhanOutbreak #flu #Hubei #plague #Bioweapon #canada #Ontario #USA #Europe #Brazil #worldwide #NewsAlert #news 
#ChinaCoronaVirus #China",fake
828,1235071697448886273,RT @joncoopertweets: GOP blocking coronavirus bill — because it limits how much drugmakers can charge for a vaccine https://t.co/eIkvU7QquQ,fake
829,1223861428412567552,"RT @Priyank67243827: #NoMeat_NoCoronaVirus
Saint Rampal Ji Mahraj 
Sat bhakti cures diseases like AIDS or cancer. By the way, to avoid the…",fake
830,1272105818389872640,"RT @VanessaBeeley: No this is not 2020, this is 2009/10 swine flu - WHO faked a ""pandemic""

2010 #BillGates launched ""vaccine decade projec…",fake
831,1243669374512201728,"RT @CBSNews: Mark Zuckerberg, Priscilla Chan and Bill Gates to fund $25M coronavirus research group https://t.co/KlYqrGf0e4 https://t.co/qS…",fake
832,1224491913807450113,CDC is a vaccine Company...  https://t.co/oDu1nOOSiS,fake
833,1223973902973579270,Coz heat kills corona virus init https://t.co/K8zAyceqXj,fake
834,1275533388770955266,"RT @MichLKosinski: NEW: 15 years ago, a  UK company developed a coronavirus vaccine.  It was effective in animal studies. 

But because no…",fake
835,1242819939372859392,RT @labioye: Apparently the virus doesn’t survive in hot conditions... so sex makes your blood boil and automatically kills the Coronavirus…,fake
836,1221116149817135107,"@doll_face_killa @ContagionTrack #coronavirus fatality rates vary from 50% to 1%. This virus has a fatality rate of just 3-4% It's not going to kill you unless you are elderly and frail, and suffering from some other illness. Here's the latest report from WHO: https://t.co/oEYkyWoWe7",fake
837,1236736026015666176,RT @ryankirbz: If you’ve done Warped Tour in a van you’re immune to Coronavirus,fake
838,1272254768040173568,"@MarkMeadows @realDonaldTrump WHO ARE YOU COVERING FOR MEADOWS!👺•BREAKING• 6/10/20 John Moynihan &amp; Larry Doyle Investigators Who Dissected the Clinton Foundation FIRST EVER INTERVIEW on Clinton's, Bill Gates, and Shocking Findings Surrounding Coronavirus. https://t.co/CLH3EeGewg",fake
839,1223919972453437440,#Hope #NYC #NY #USA #World #Health vigilance a #vaccine is a year away #Pandemic harmful is misinformation side effects~discrimination before #Ebola #SARS #MERS there was #AIDS a community marginalized ostracized discriminated &amp; discarded history leprosy=lepers https://t.co/6VnfvljKcH,fake
840,1236711095731138560,RT @BBCNews: Coronavirus: UK to spend £46m on vaccine and testing research https://t.co/50lALDsgkm,fake
841,1224149446058921985,"RT @ThaiEnquirer: Thai doctors say drugs cocktail could help fight coronavirus as global infections climb 

""This is not a cure"" the doctor…",fake
842,1247522370954223621,RT @johncardillo: Would you take Bill Gates’ COVID-19 vaccine?,fake
843,1236875350543609857,"RT @BarstoolBoro: If you’ve ever ate at Landrum, you’re immune to Coronavirus",fake
844,1223418581691633665,RT @barrettwiedemen: Corona a bioweapon? Interesting that China is treating it with HIV drugs. And didn't a Chinese doctor just gene-edit c…,fake
845,1253471957456244738,"RT @HowmanyTimesDo3: @funder Trump also suggested ingesting disinfectant directly into the body as a coronavirus miracle cure. To be clear,…",fake
846,1224645468719706115,The CoronaVirus is not a new Disease so please use Lysol because it kills Germs #coronavirus #sarscoronavirus https://t.co/WADfxWavV1,fake
847,1275221089178865667,RT @bIondiewasabi: my locals are partying like they found a vaccine for covid lol,fake
848,1223779271052800000,@PDChinaScience The science has a magical strategies for cure illness. It's important to improve strategies for improve to.prevent and cure coronavirus,fake
849,1223880654531846146,"RT @Manifest_Utopia: @Johnheretohelp The WHO/Gates Foundation simulation of coronavirus predicted 65 million deaths. 😷🙄
Thread ⬇️

https://…",fake
850,1222276057170173955,@Bullishmancaveyes I don’t think VXRT is a Coronavirus play. My understanding they just work on regular flu vaccines,fake
851,1224705980103045121,"RT @santu1982gmail1: #NoMeat_NoCoronaVirus. China Sat bhakti cures diseases like AIDS or cancer.  Well, to avoid the corona virus, satbhakt…",fake
852,1222651626613133313,RT @callkev2: Would you take a newly developed Chinese Coronavirus vaccine ?,fake
853,1224830789428355073,I've just heard in a news channel that China are rolling out a vaccine in 2 days that has worked against the coronavirus in a lab environment. Fingers crossed the infection and death rate will start to drop. #coronaviruschina #Coronavius #coronaviruswuhan #CoronavirusOutbreak,fake
854,1234896072817946632,"RT @TheMossadIL: North Korea shot their first confirmed case of #COVID19 to death.

Israel will have a vaccine for the virus ready in 3 wee…",fake
855,1223054502166577153,"Problem.

Solved.

QAnon Conspiracy Theorists’ Magic Cure for Coronavirus Is Drinking Lethal Bleach

https://t.co/BI4ARO2N3m",fake
856,1223681375796170754,I’m going to make a drink and call it Coronavirus it’s going to kill,fake
857,1234212185259143168,RT @gel7425: @SRuhle Working on the vaccine!  https://t.co/mv3ApBC1rv,fake
858,1224238672461074441,"Israel and US Gov's have tried to censor,eliminate this International Scientific Commission ISC .pdf Report on the Investigation of the Facts Concerning US Gov Bioweapons used against Korea and China. Get your copy today for safe keeping from the Zionists.
https://t.co/roHEGUErY1 https://t.co/IZe6LP6F9j",fake
859,1223802961739911173,Beware of SM University messages of 'CURE' for #coronavirus. Even this #Thread suggests preventive measures and not treatment. Don't believe or spread rumours regarding #coronavirusindia,fake
860,1224628894516633600,"If the United States America makes the Corona virus vaccine, will it give  to China?
۔
#CoronavirusOutbreak 
#WorldCancerDay 
#coronaviruschina
#USA2020 
#fancamsareoverparty",fake
861,1238718476514021379,"RT @Earth_ToHeaven: #GodMorningFriday True worship can cure incurable diseases like Cancer, Aids, #Corona Virus etc.
Saint Rampal Ji Mahara…",fake
862,1222263140836134912,@CoreysDigs Bill gates has a patent on the coronavirus.,fake
863,1223420770551988230,"RT @TannersDad: If the Chinese Clowns can’t sterilize the Gowns, maybe it is time to rethink vaccines from China? https://t.co/1L5DwVEXW9",fake
864,1270224043363520512,"#LockThemAllUp. Test #Antifa for #BillGatesVirus =#PlanDemic4Profits, Quarantine, Vaccinate to Look/Feel good LIKE #BigPharma #VaccineAddict &amp; Deformed! #MAGA @POTUS @realDonaldTrump @PressSec @pnjaban @DiamondandSilk @LarryEKlayman @DrJudyAMikovits @va_shiva @DrButtar @GOP @OANN https://t.co/3algNzi2sv https://t.co/rndssBPEY5",fake
865,1222333911042273286,"Right, don’t waste the time waiting for China could develop vaccines of that epidemic. https://t.co/aeewOz1Ps5",fake
866,1224634035185516546,"I heard COCAINE
cures Corona virus.",fake
867,1223193818209701890,"RT @alohaK77: ANONS KNEW THIS BEFORE THE CHINA EPIDEMIC 
HMM: Coronavirus Patent is Owned by Vaccine-Production Institute Funded by Bill Ga…",fake
868,1223787344878276608,"@AngieSkys @joe_mckv I Have No Doubt in my mind that Pompous-Prick Pompeo is embedded with the 2019-nCoV Designer Virus Bioweapon Gang that released the deadly contagion in Wuhan, China !
☣️☣️☣️",fake
869,1224063887517065217,RT @MARCYMANE: Cure the corona virus with lime and salt I’ve seen it done,fake
870,1224739953940131840,oh no guys i got corona virus and the only cure is tiddies pls dm me your tiddies so i can be safe 😧 https://t.co/1Rs4qQ33uh,fake
871,1234208479872782338,"RT @DrGolfShirt: If we develop a vaccine for Corona virus, I’d be very curious to see how many anti-vaxxers scramble to get their hands on…",fake
872,1245289189354041344,"RT @anneapplebaum: Start building - now - the facilities where COVID vaccines will be mass produced, argues @BillGates, who also, famously,…",fake
873,1238766409271795715,"RT @memeletto: @nymph10000 Elderly who plan on voting for Bernie are immune from COVID-19 and are cleared for voting, WHO officials say",fake
874,1234206831981010945,"The Government and NHS are well prepared to deal with coronavirus, but you can help too. Catch it, bin it, kill it to stop the spread of germs. For more information: https://t.co/O5qvgwICPK #coronavirus #catchitbinitkillit #warwickshirenorth https://t.co/q41ukqjAil",fake
875,1235627463910121472,RT @coldhardtruther: Vaccines aren’t as safe as the @AmerAcadPeds &amp; @CDCgov says they are. Some Doctors with integrity will share risks &amp; t…,fake
876,1276021871578771459,@jakpost What if covid-19 is a vaccine and we humans are virus to this world 😳,fake
877,1224346733850824706,Wuhan Begins Human Trials Of New Gilead Coronavirus Vaccine | Zero Hedge https://t.co/g9d8aFRU6n,fake
878,1224865346009518081,"RT @JamesGRickards: Here's more on the possibility that coronavirus came from a Chinese bioweapons program. Not conclusive, but strongly in…",fake
879,1224379655706202112,"#NoMeat_NoCoronaVirus
Eating meat can increases the chances of deadliest diseases like cancer or corona virus which have recently occured in china .
Eating meat is only harmful for our body so STOP EATING MEAT. https://t.co/n42WhqFqJ9",fake
880,1242539399075651584,RT @ozm: An experimental coronavirus vaccine is already being tested on people. https://t.co/83zFNxVD0z,fake
881,1224557330051817472,"RT @DragonForce_One: BOMBSHELL: Chinese Researchers Caught Stealing Coronavirus from a Level 4 Safety BioWeapons Lab in Winnipeg, Canada...…",fake
882,1224147408780656640,"RT @PhraAthit: Coronavirus vaccine from Hong Kong?
#coronarivirus #vaccines #HongKong
https://t.co/RZMT5vVI0D",fake
883,1223860506869497856,"RT @AfricaCheck: 💉 Has #Ghana’s Kwame Nkrumah University of Science and Technology successfully created &amp; tested a #coronavirus vaccine, as…",fake
884,1224240685764763648,RT @CureVacAG: We extend our cooperation with @CEPIvaccines to rapidly advance a #mRNA based vaccine candidate against the novel #coronavir…,fake
885,1223724714142633985,"@MyDailyDaisy There is a vaccine for a strain of corona virus for dogs😂 my vet used to vaccinate mine because I lived in an area with a lot of wild life including bats. ( hey China, drowning a bat and eating it is not a good idea)",fake
886,1223236873428049921,RT @otcdynamics: $VXRT Vaxart Announces Initiation of Coronavirus Vaccine Program https://t.co/y5Ui3dRnB2,fake
887,1224117859036663813,"Precision Engineered Revealed: Coronavirus is China’s biowarfare program ? 
https://t.co/ojCTDwUYnp 

Coming to Devour and Drink the Blood of London 
https://t.co/T5gRTDGJ84  

237,666 Views 
https://t.co/uYP9ZoKl6h 237,666 Views 

https://t.co/MTYFoZTI15  666 https://t.co/mVkodSOM3j https://t.co/oy6EROqH02",fake
888,1274432102650560512,RT @MelissaFleming: “This vaccine may be among the most promising. It gives me goose bumps to think that we’re talking about the chance to…,fake
889,1240547650262319104,RT @Ashril_92: Seems like CORONA is the vaccine and we are virus of the nature,fake
890,1272162259863654402,"RT @Mareq16: WTF??? EYES ON PATRIOTS

Colorado Bill Requires ""Re-Education"" For Parents Who Refuse The COVID-19 Vaccine

https://t.co/A9hfU…",fake
891,1223618537656324097,Have they tried Ginger ale &amp; the other steps that come with it to cure Coronavirus?,fake
892,1238817247675777025,"Alhamd Lillah; we have a great news that Canadian Scientists have success to get a breakthrough in inventing vaccine &amp; treatment of #COVID2019
Insulin for Diabetes was also invented by Canadian Scientists in 1921.
Proud to be a #Canadian
@JustinTrudeau
https://t.co/Ts5ga5qL9m",fake
893,1224529428044075008,"RT @CaptainAnatine: ...""we reported in detail how Chinese Biowarfare agents working at the Canadian lab in Winnipeg were involved in the sm…",fake
894,1271411596565319684,"RT @DemocratFed: Protest Mandatory COVID Vaccine for ALL New Yorkers

Saturday, June 13th, Albany, NY

Your only option is to fight!

From…",fake
895,1251996506296471552,@realDonaldTrump Please tell the American people that you will veto any attempts to mandate vaccinations for COVID-19 as Americans do NOT trust the vaccine manufacturers!,fake
896,1224145895085621248,RT @gforce_bg: 1. When people say #NoMeat_NoCoronaVirus they don't mean being vegetarian or vegan cures the coronavirus.,fake
897,1273776257633849344,@andrewhuffman @jeffhext @bizkathmandu @zerohedge Ok smart guy. Most vaccines that we have actually developed have taken years.  So by your pussboy theory. We should all sit on our asses for the next 3years  when 2 seasons has stopped every pandemic naturally. Take your hand and high five your face,fake
898,1224756908864737280,"@jodikyman not to mention dont you think its the mistake of people not taking the flu shot?? there is a cure for it, but not for coronavirus.",fake
899,1274436280777138179,"Coronavirus Vaccine Makers Are Hunting for Vital Equipment: Glass Vials 

READ MORE: https://t.co/s3fTaded87

#BillGates #cdc #GatesFoundation #GAVI #SDG #UN #Vaccination #Vaccine* https://t.co/wYiNbEjbMB",fake
900,1224489372050915328,"Ive been thinking the same thing. Is China testing to see how fast they can get a Bioweapon to spread around the world?

ZeroHedge BANNED From Twitter After Posting Findings of 'HIV' Insertions in Coronavirus, Bioweapon Possibility https://t.co/5b2utozL68 via @BigLeaguePol",fake
901,1223872099321884672,"RT @s_eshika: 🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷
Sat bhakti cures diseases like AIDS or cancer.  Well, to avoid the corona virus, satbhakti is necessary.
#NoMeat_…",fake
902,1224201226461429762,"@johnpilger The flu has a vaccine. Coronavirus doesn't. 
Travel bans are not racist but a necessary precaution. Everyone was freaking out with the most recent measles outbreak that only got 400+ people infected. Coronavirus has over 1000 people infected in a short period of time.",fake
903,1224072558217236485,@Twizz_Fizz You forgot cans of lysol. It kills coronavirus 👀🤣,fake
904,1275590704497152000,RT @BrennaSpencer: COVID vaccine is called population control,fake
905,1224510386399064065,RT @DCClothesline: New evidence emerges: Coronavirus “bioweapon” might have been a Chinese vaccine experiment gone wrong… genes contain “pS…,fake
906,1234926567026982912,So these interest rate cuts are supposed to cure #coronavirus and what's left of your 401notoK plans?,fake
907,1234151358518808576,"RT @HomeIsOnTheRoad: @Inevitable_ET The Chinese passed a vaccine law in Aug 2019. That law took effect Dec 1, 2019. That was around the sam…",fake
908,1272156954958245888,"@kylegriffin1 Do not underestimate them. Using the heat and smoke from burning ballot applications, they have discovered a novel way to kill the coronavirus.",fake
909,1234207312983871488,RT @thecableng: #Israeli researchers announce breakthrough on coronavirus vaccine | TheCable https://t.co/OUvWOOVKzj #COVID19 https://t.co/…,fake
910,1224205600017518592,RT @raccoonmomo: Rumor has it that Beomgyu’s smile can cure the coronavirus 🙃 https://t.co/1G2ejVKwis,fake
911,1234970428067565568,RT @FernandoAmandi: Long live Israel! 🇮🇱 Israeli scientists are on the cusp of developing the first vaccine against the novel coronavirus.…,fake
912,1223054502300876801,"RT @kindnesstwatter: Kindness kitty doesn’t follow back because that’s how coronavirus, syphilis and her wetness spread 🏥",fake
913,1236735608027901952,RT @teddyschleifer: Gates Foundation is going to offer home testing kits for coronavirus. https://t.co/OGPJOk4tAj,fake
914,1237429676307439617,RT @Mac_Trae: If you ever ate here you are immune to the coronavirus. https://t.co/oAkRvw6fSH,fake
915,1224089230454001673,"@deeznuts20 @DoveyWan @GreatGrandBear Exactly, it takes 1 day.
BBC News had an interview with USA company working on the vaccine and they said they create the vaccine in one day after getting virus DNA from China. Animal and human trials take time, though.",fake
916,1276019605450833920,RT @missionkaali: Great Xtian Scientists at work in eradicating COVID and invoking vaccine that would materialize from thin air. Mr. Pastor…,fake
917,1224674504632422400,"@Mewcie @IndigenousBrit1 @suhaunah That would make no sense because Ebola wasn’t spread airborne. Ebola is only spread through humans in the exchange of bodily fluids. This coronavirus is airborne and can spread just by being close to someone who has it. In fact, all ways of transmission isn’t known yet.",fake
918,1255372262368260096,"@Patriotic_Naz @Patri0tic_Pagl1 Coronavirus: Oxford University vaccine ready by September?
6 monkeys successfully vaccinated in US using formula develop at UK university

04:50 April 28, 2020",fake
919,1224222410502594560,"@TuckerCarlson CORONAVIRUS: WHAT THEY AREN’T TELLING YOU???
Link: https://t.co/sF6INZ10UZ , CoronaVirus was MAN-MADE Created in Dr. Frankenstein Lab &amp; Bill Gates partners did a CoronaVirus Outbreak TEST RUN in Oct.2019. https://t.co/KoxtBturBH ,WAKE UP. GermWare In Effect.",fake
920,1223717605850206208,RT @body_fake: @KEEMSTAR It's another bioweapon accidentally spread from the only super lab in China where it started,fake
921,1224356133357412352,"BS!

New evidence emerges: Coronavirus “bioweapon” might have been a Chinese vaccine experiment gone wrong… genes contain “pShuttle-SN” sequences, proving laboratory origin https://t.co/najSYLmPgV",fake
922,1235633167714758657,RT @CrypticNoOne: Florida man is probably immune to the Coronavirus https://t.co/FwGvRZ7amu,fake
923,1275593767211302912,RT @757kween: It's a #Plandemic #billgates #killbill #PrisonPlanet #id2020 #agenda2030 #vaccines #rfidchip #markofthebeast #covid19 #martia…,fake
924,1221266947683180544,"CoronaVirus simulation ran 3 months ago by Johns Hopkins.
Bill Gates owns the patent on this virus.
Distraction by the DS or population control?
https://t.co/fVKPOu2I7o",fake
925,1223554391472398336,#coronavirus #ChinaWuHan #coronovirusoutbreak #curefound @akhilbharat it seems our prayers have been answered! Cure found! The virus will soon be dead! https://t.co/C3gQQymMYs,fake
926,1240537063880970241,RT @AMIT_GUJJU: “Five Time Namazis are immune to #CoronaVirus” Muslim woman protester at Shaheen Bagh. Waiting for @AltNews and @Zoo_bear t…,fake
927,1224270894849232896,#ChinaziVirus is the source of this deadly outbreak! #ChinaCoronaVirus #ChinaPneumonia is exactly created by #Chinazi as a bioweapon https://t.co/NbLbvB593j,fake
928,1237429621559144448,RT @ConservaMomUSA: #Bernie2020 promises Medicare4All &amp;demands FREE #coronavirus vaccines within the context of a Dem-orchestrated hysteria…,fake
929,1223416243186696194,"@cnnphilippines @CNN Based on maps , it seems I suspect China making their people immune to Carona.",fake
930,1274697104162775048,"RT @renoomokri: We use hand sanitisers to protect us from #COVID19. Yet, we still pray. Sanitiser kills 99.99% of germs and viruses. But it…",fake
931,1234149430728777728,"@DrDenaGrayson I’m not sure if you’ve addressed this already- but is early detection helpful to those who get Coronavirus?  I understand there’s no cure, it seems to run it’s course, but can healing be quickened somehow?",fake
932,1223889477195718656,"@MaxBoot #ChinaCoronaVirus MUST WATCH! Is Wuhan virus a hit job?
https://t.co/7OQ1cZ7ofJ
- China has been eating strange critters for 5000 years, no virus
- Many nations with millions living in open sewage, no virus
- Hmmmm...Is it a U.S. Biowarfare, AGAIN?  WWIII coming?",fake
933,1224392875397537792,"WHO Warns About using Garlic, Salt to Cure Coronavirus https://t.co/QukZHv7zzb",fake
934,1234078187732131841,"Bill Gates says the coronavirus is a pandemic and a 'once-in-a-century pathogen.' Here are the solutions he's proposing to fight it. Gates is similar to Bloomberg and Bezos, they equate rich with being all knowledgeable, Actually a one trick pony, one idea, for their riches.",fake
935,1221267119570137089,RT @slh2813: @QBlueSkyQ @Redhead4645 I blame Bill Gates for this manufactured coronavirus outbreak. He literally invested in it! Hopes to m…,fake
936,1223941726882025472,"RT @Surende41066029: #NoMeat_NoCoronaVirus
True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
Saint Rampal Ji Ma…",fake
937,1240166702316322817,"RT @AsimRealKhabri: Only Retweet

#AsiManshiDebut

Can spraying alcohol or chlorine all over your body kill the new coronavirus?

No. Spray…",fake
938,1223809569148719104,"#NoMeat_NoCoronaVirus
Disease like AIDS or cancer is cured by pure devotion. However, satbhakti is necessary to avoid the corona virus. For more information watching Sadhna channel 7:30 p.m. to 8:30 p.m.
👇👇👇👇🏼👇👇👇👇👇👇👇👇 https://t.co/3o3pkYwDEF",fake
939,1236783786651799552,"RT @hansonji: @jelani9 @ProfMSinha If you read Trumper tweet streams, there are threads outright stating COVID is product of US biowarfare…",fake
940,1234896947854663682,RT @AwestruckVox: imagine candace busting phineas and ferb for making a corona vaccine,fake
941,1224018398369275904,@NCOVNEWS coronavirus Cure medicines  are Curry leaves and Honey,fake
942,1223844050194894849,"RT @kumar_skverma: #NoMeat_NoCoronaVirus 
It's true,,👇👇✅✅
True worship cures diseases like AIDS or cancer. By the way, to avoid the corona…",fake
943,1224950326194667520,RT @PakarLogika: Cocaine kills corona virus. https://t.co/ayMtWQpTiU,fake
944,1224037613901737985,@44mmvvpp The makers of the product say that it kills minor coronavirus such as the common cold but will not kill the Wuhan strain.,fake
945,1255366768429850624,RT @nature: More than 90 vaccines are being developed against SARS-CoV-2 across the world. At least six groups have begun injecting formula…,fake
946,1223054699353518080,"Wow! Wow! Wow! Wow! 
Available evidence supports the #coronavirus is a vaccine strain accidentally released by lab or Chinese performing clinical studies of said vaccine in humans! https://t.co/kUOBGQ2g3q",fake
947,1239010962092494856,"RT @WayneDupreeShow: While we're at it, we need a TDS vaccine...and Cher and Bette Midler need to be the first to get it. 😆😂

https://t.co/…",fake
948,1223880591113736192,"RT @Pardeep34762578: #NoMeat_NoCoronaVirus
Easy devotion cures diseases like AIDS or cancer.  By the way, to avoid the corona virus, satbha…",fake
949,1255835552307429376,AstraZeneca wings in to fast-track #UniofOxford #COVID19 vaccine globally https://t.co/K38X7qQtCw @AstraZeneca @JennerInstitute @UniofOxford https://t.co/ENFtjuKaAJ,fake
950,1253634265230778369,"RT @Inevitable_ET: (Sun)Light and Heat kill the coronavirus

DJT: we will use a very powerful light to kill the coronavirus

You know what…",fake
951,1223182438077095936,@cnni @CNNOpinion We'll bet that in a week's time a vague pharmacist will have found a vaccine somewhere in the US or China (!) that we have to buy 'by chance' en masse! 💰,fake
952,1224441247110057985,"Pablo Escobar shouldn't trend alone, Money Heist has provided the 21st Century worry if cocaine were truly a cure for the deadly Coronavirus https://t.co/621dUXbI3p",fake
953,1223920596272082945,"RT @OmSen68607229: #NoMeat_NoCoronaVirus
True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
Saint Rampal Ji Maha…",fake
954,1223851619084689408,"RT @RSSS_VIDISHA: True worship can cure incurable diseases like Cancer, Aids, Corona virus etc.
Saint Rampal Ji Maharaj is the one who prov…",fake
955,1221162387581100033,"@bonappetit You guys should take down Brads pickled egg video, because it can kill people if they follow what he did. It can cause botulism, when making them you can't poke them[which he did], according to the CDC.  https://t.co/nJZS4j2sSn Normaly they would be fine because the acidity keeps",fake
956,1223910798692638721,RT @Argyll_IslesApp: #coronavirusuk so bus drivers are immune to corona virus - wonder if he went straight home or stopped off at th pub fi…,fake
957,1224534711814385664,"RT @TheLastRefuge2: Hey, Finally.  👍 That's a good thing.  Now get Beijing to allow everyone to work together on a vaccine.  That'd be grea…",fake
958,1222142167902302211,"@CNN #Coronavirus #epidemic.
I advise you to first soak the mask in a thick salt solution and dry it.
Salt does not evaporate and kills all known microorganisms.
You can also spray your clothes and hat with salt solution.",fake
959,1222206360051441666,"RT @QuickTake: The Gates Foundation is committing $10 million to fight the #CoronavirusOutbreak:
- $5 million to the #ncov2019 response in…",fake
960,1235186406877777921,"RT @mitchellvii: FACTS:
#Coronavirus has a contagion factor of 2.  SARS was 4. Measles is 18.
#Coronavirus has a cure rate of 99.7% for tho…",fake
961,1220931969703403522,"RT @japantimes: With Wuhan virus genetic code in hand, scientists begin work on a vaccine https://t.co/3DCxMiWE32",fake
962,1224675484614590464,GSK to join global effort to develop coronavirus vaccine https://t.co/ErEvYLSQMi,fake
963,1223061519698681856,"RT @poppysadored: 🚨BREAKING NEWS🚨

Scientists confirmed that if you stream “I Disagree” by Poppy you will be safe/cured from the Coronaviru…",fake
964,1274433517213159427,RT @DocMirza: #COVID19 #Vaccine Development. The progress so far via @nytimes #coronavirus #MedTwitter #MedEd https://t.co/8hGeQr7cLN,fake
965,1224691641614618625,"RT @Divyeshsahu5: #CureCancer_By_TrueWorship
You are requested to not increase your sins by eating meat, otherwise you can get punishment f…",fake
966,1224289438445928448,"RT @Kanhiyasingh48: #NoMeat_NoCoronaVirus
Sat bhakti cures diseases like AIDS or cancer.  By the way, to avoid the corona virus, satbhakti…",fake
967,1234971253984776193,If they told men we couldn’t touch our junk there would be a cure for Coronavirus already.,fake
968,1224061869486493696,@BigIndianGyasi It’s all outrage you are more likely to be killed by the regular flu virus than the corona virus,fake
969,1235637974781423616,RT @MPLadakh: Prevention is batter than cure! Safety first.....,fake
970,1244258736610435072,"It’s the day of the lord and a boy really just sent me the message on tinder “are you the coronavirus cos you look like you spread easily” 

This is the ghetto.",fake
971,1247669654836989952,"RT @3xCal: @BillGates Stop running from the coronavirus, it's inevitable. What you need to be running from is this vaccine Bill Gates is pu…",fake
972,1223680564827262976,"☣CHINA BREAKING NEWS☣:

Scientists have discovered that live #CoronaVirus in Fecal Matter of Infected people &amp; It Can Spread by
☣Fecal Contamination☣
#China
#Wuhan
#BirdFlu
#H5N1
#HIVCoronaVirus
#BioWeapons
#BiologicalWeapons
#WuhanCoronavirusOutbreak

https://t.co/hyYwh4Q5A1 https://t.co/4nJuczFWwE",fake
973,1221117110493110272,"My daughter fills medications in 2 pharmacies. I'm just a little over the moon frightened by this virus. Now I don't want conspiracy theories but we're both immune comprised. Worried to say the least.
https://t.co/84NmM9m3kA",fake
974,1221742599905542144,"RT @uwunyah: Its much less airborne, rather its being spread by the spit of people coughing/sneezing landing on skin etc. Esp contact with…",fake
975,1236431819186339840,"RT @HiyaJosiah: I’ve designed a flow chart to determine whether you should be afraid of corona virus killing you or not.

Could the flu kil…",fake
976,1223600143796244481,"RT @WorldTruthTV: Eugenicist Bill Gates Co-Hosted A “High-Level Pandemic Exercise” Back In October, Just In Time For The Patented Coronavir…",fake
977,1272255591541596163,@itruesdell5 Let me personally tell you as a former employee you’d need a vaccine for more than just corona before that place would ever be safe to go to,fake
978,1224532303537459202,https://t.co/g52MBiCXqz #News #BreakingNews #wuhan #coronavirus #china SHOCKING DISCOVERY IN THE CONNECTION BETWEEN #2019-nCoV W/ #HIV/AIDS WE BREAKDOWN THESE #CurrentEvents &amp; #Bioweapon AT THE DOOR OF #WW3 IS THIS MEANT TO CREATE #plague #pandemic @therealbestdamn #PrayForRush,fake
979,1224366023920508935,Imperial researchers in race to develop a coronavirus vaccine https://t.co/A8iQFyt56L via @ImperialCollege,fake
980,1255723863305973760,RT @sunetrac: Is India’s low fatality rate due to BCG vaccine or simply a younger demographic? Also how pet abandonment has risen durig #CO…,fake
981,1268009323231350784,"RT @KunwarKhalidYun: Moderna Starts a Phase 2 Clinical Trial for Its COVID-19 Vaccine.

 @themotleyfool #stocks $MRNA https://t.co/yVTshdIl…",fake
982,1223721155200110592,"@Jack_Burkman APOCALYPSE NOW Bill Gates ‘predicted’ how coronavirus-like pandemic could spread saying 33 MILLION may die in first six months
https://t.co/gK9rm9IYPN",fake
983,1239510319443083266,RT @bo_baker3: If you accidentally took a drink out of a Dr Pepper bottle filled with your dads dip in it as a kid you’re immune to the cor…,fake
984,1223801668174635009,"@GOP @GOPSENATE @GOPLEADER
Bill Gates Predicted Coronavirus-Like Outbreak in 2019 Netflix Documentary. 
Gates Warned Against Pandemic And (Its Devastating Effect On Society)
https://t.co/3FD0E9Zwul via @ccnmarkets",fake
985,1272289615395860492,"RT @jensspahn: In a joint effort France, Italy, the Netherlands and Germany have secured the procurement of up to 400mio vaccine doses @Ast…",fake
986,1242527168489385984,RT @washingtonpost: A man thought aquarium cleaner with the same name as the anti-viral drug chloroquine would prevent coronavirus. It kill…,fake
